reserve_visit_date,store_id,sum_reserve_visitors,air_store_id,visit_date,visitors
2017-01-13,air_9d474ec2448c700d,8,air_9d474ec2448c700d,2017-01-13,2
2017-01-26,air_9d474ec2448c700d,8,air_9d474ec2448c700d,2017-01-26,13
2017-03-16,air_9d474ec2448c700d,8,air_9d474ec2448c700d,2017-03-16,14
2016-12-04,air_5e70fe82f9e4fab6,8,air_5e70fe82f9e4fab6,2016-12-04,20
2016-10-27,air_4092cfbd95a3ac1b,8,air_4092cfbd95a3ac1b,2016-10-27,11
2016-11-03,air_4092cfbd95a3ac1b,8,air_4092cfbd95a3ac1b,2016-11-03,31
2016-11-06,air_4092cfbd95a3ac1b,8,air_4092cfbd95a3ac1b,2016-11-06,21
2017-01-12,air_4092cfbd95a3ac1b,8,air_4092cfbd95a3ac1b,2017-01-12,16
2017-01-24,air_4092cfbd95a3ac1b,8,air_4092cfbd95a3ac1b,2017-01-24,21
2017-02-15,air_4092cfbd95a3ac1b,8,air_4092cfbd95a3ac1b,2017-02-15,29
2017-04-13,air_4092cfbd95a3ac1b,8,air_4092cfbd95a3ac1b,2017-04-13,18
2016-11-16,air_1f34e9beded2231a,8,air_1f34e9beded2231a,2016-11-16,11
2016-12-02,air_1f34e9beded2231a,8,air_1f34e9beded2231a,2016-12-02,8
2016-12-10,air_1f34e9beded2231a,8,air_1f34e9beded2231a,2016-12-10,8
2016-12-16,air_1f34e9beded2231a,8,air_1f34e9beded2231a,2016-12-16,8
2016-12-20,air_1f34e9beded2231a,8,air_1f34e9beded2231a,2016-12-20,8
2016-12-27,air_1f34e9beded2231a,8,air_1f34e9beded2231a,2016-12-27,8
2017-01-17,air_1f34e9beded2231a,8,air_1f34e9beded2231a,2017-01-17,8
2017-02-07,air_1f34e9beded2231a,8,air_1f34e9beded2231a,2017-02-07,8
2017-04-19,air_1f34e9beded2231a,8,air_1f34e9beded2231a,2017-04-19,8
2016-10-30,air_40f6193ea3ed1b91,8,air_40f6193ea3ed1b91,2016-10-30,17
2016-12-22,air_40f6193ea3ed1b91,8,air_40f6193ea3ed1b91,2016-12-22,12
2016-12-28,air_40f6193ea3ed1b91,8,air_40f6193ea3ed1b91,2016-12-28,14
2017-01-14,air_40f6193ea3ed1b91,8,air_40f6193ea3ed1b91,2017-01-14,14
2017-02-19,air_40f6193ea3ed1b91,8,air_40f6193ea3ed1b91,2017-02-19,10
2017-02-21,air_40f6193ea3ed1b91,8,air_40f6193ea3ed1b91,2017-02-21,16
2017-03-21,air_40f6193ea3ed1b91,8,air_40f6193ea3ed1b91,2017-03-21,15
2017-04-18,air_40f6193ea3ed1b91,8,air_40f6193ea3ed1b91,2017-04-18,14
2016-01-08,air_346ade7d29230634,8,air_346ade7d29230634,2016-01-08,16
2016-02-23,air_346ade7d29230634,8,air_346ade7d29230634,2016-02-23,15
2016-02-29,air_346ade7d29230634,8,air_346ade7d29230634,2016-02-29,9
2016-03-08,air_346ade7d29230634,8,air_346ade7d29230634,2016-03-08,16
2016-03-18,air_346ade7d29230634,8,air_346ade7d29230634,2016-03-18,16
2016-04-20,air_346ade7d29230634,8,air_346ade7d29230634,2016-04-20,19
2016-11-19,air_346ade7d29230634,8,air_346ade7d29230634,2016-11-19,8
2016-11-20,air_346ade7d29230634,8,air_346ade7d29230634,2016-11-20,22
2016-12-21,air_346ade7d29230634,8,air_346ade7d29230634,2016-12-21,14
2016-12-29,air_346ade7d29230634,8,air_346ade7d29230634,2016-12-29,13
2017-02-03,air_346ade7d29230634,8,air_346ade7d29230634,2017-02-03,10
2017-02-13,air_346ade7d29230634,8,air_346ade7d29230634,2017-02-13,10
2017-02-17,air_346ade7d29230634,8,air_346ade7d29230634,2017-02-17,8
2017-03-03,air_346ade7d29230634,8,air_346ade7d29230634,2017-03-03,8
2017-03-10,air_346ade7d29230634,8,air_346ade7d29230634,2017-03-10,8
2017-03-22,air_346ade7d29230634,8,air_346ade7d29230634,2017-03-22,10
2017-03-29,air_346ade7d29230634,8,air_346ade7d29230634,2017-03-29,12
2016-11-08,air_26f10355d9b4d82a,8,air_26f10355d9b4d82a,2016-11-08,33
2017-01-20,air_26f10355d9b4d82a,8,air_26f10355d9b4d82a,2017-01-20,25
2017-01-24,air_26f10355d9b4d82a,8,air_26f10355d9b4d82a,2017-01-24,26
2017-02-01,air_26f10355d9b4d82a,8,air_26f10355d9b4d82a,2017-02-01,18
2017-02-18,air_26f10355d9b4d82a,8,air_26f10355d9b4d82a,2017-02-18,30
2017-03-02,air_26f10355d9b4d82a,8,air_26f10355d9b4d82a,2017-03-02,28
2017-03-26,air_26f10355d9b4d82a,8,air_26f10355d9b4d82a,2017-03-26,30
2017-04-02,air_26f10355d9b4d82a,8,air_26f10355d9b4d82a,2017-04-02,52
2017-04-12,air_26f10355d9b4d82a,8,air_26f10355d9b4d82a,2017-04-12,22
2016-11-29,air_2fc478dc9f0a6b31,8,air_2fc478dc9f0a6b31,2016-11-29,17
2016-12-03,air_2fc478dc9f0a6b31,8,air_2fc478dc9f0a6b31,2016-12-03,14
2016-12-11,air_2fc478dc9f0a6b31,8,air_2fc478dc9f0a6b31,2016-12-11,12
2016-12-15,air_2fc478dc9f0a6b31,8,air_2fc478dc9f0a6b31,2016-12-15,8
2017-02-13,air_2fc478dc9f0a6b31,8,air_2fc478dc9f0a6b31,2017-02-13,9
2017-03-14,air_2fc478dc9f0a6b31,8,air_2fc478dc9f0a6b31,2017-03-14,10
2017-03-27,air_2fc478dc9f0a6b31,8,air_2fc478dc9f0a6b31,2017-03-27,15
2017-04-17,air_2fc478dc9f0a6b31,8,air_2fc478dc9f0a6b31,2017-04-17,8
2016-11-09,air_bc991c51d6613745,8,air_bc991c51d6613745,2016-11-09,19
2016-12-11,air_bc991c51d6613745,8,air_bc991c51d6613745,2016-12-11,9
2017-01-24,air_bc991c51d6613745,8,air_bc991c51d6613745,2017-01-24,6
2017-01-31,air_bc991c51d6613745,8,air_bc991c51d6613745,2017-01-31,8
2016-11-02,air_42d41eb58cad170e,8,air_42d41eb58cad170e,2016-11-02,16
2016-11-30,air_42d41eb58cad170e,8,air_42d41eb58cad170e,2016-11-30,19
2017-02-25,air_42d41eb58cad170e,8,air_42d41eb58cad170e,2017-02-25,53
2017-04-20,air_42d41eb58cad170e,8,air_42d41eb58cad170e,2017-04-20,20
2016-11-10,air_5a9a6cbeeb434c08,8,air_5a9a6cbeeb434c08,2016-11-10,20
2016-12-03,air_5a9a6cbeeb434c08,8,air_5a9a6cbeeb434c08,2016-12-03,20
2017-02-14,air_5a9a6cbeeb434c08,8,air_5a9a6cbeeb434c08,2017-02-14,14
2016-02-05,air_2a3743e37aab04b4,8,air_2a3743e37aab04b4,2016-02-05,22
2016-03-04,air_2a3743e37aab04b4,8,air_2a3743e37aab04b4,2016-03-04,8
2016-03-07,air_2a3743e37aab04b4,8,air_2a3743e37aab04b4,2016-03-07,14
2016-04-23,air_2a3743e37aab04b4,8,air_2a3743e37aab04b4,2016-04-23,13
2016-10-28,air_2a3743e37aab04b4,8,air_2a3743e37aab04b4,2016-10-28,14
2016-12-04,air_2a3743e37aab04b4,8,air_2a3743e37aab04b4,2016-12-04,18
2016-12-07,air_2a3743e37aab04b4,8,air_2a3743e37aab04b4,2016-12-07,11
2016-12-20,air_2a3743e37aab04b4,8,air_2a3743e37aab04b4,2016-12-20,7
2017-02-17,air_2a3743e37aab04b4,8,air_2a3743e37aab04b4,2017-02-17,12
2017-03-14,air_2a3743e37aab04b4,8,air_2a3743e37aab04b4,2017-03-14,26
2017-04-01,air_2a3743e37aab04b4,8,air_2a3743e37aab04b4,2017-04-01,11
2016-10-27,air_d6b3e67261f07646,8,air_d6b3e67261f07646,2016-10-27,11
2016-11-21,air_d6b3e67261f07646,8,air_d6b3e67261f07646,2016-11-21,8
2016-11-29,air_d6b3e67261f07646,8,air_d6b3e67261f07646,2016-11-29,8
2016-12-10,air_d6b3e67261f07646,8,air_d6b3e67261f07646,2016-12-10,10
2016-12-19,air_d6b3e67261f07646,8,air_d6b3e67261f07646,2016-12-19,10
2017-04-06,air_d6b3e67261f07646,8,air_d6b3e67261f07646,2017-04-06,8
2017-04-17,air_d6b3e67261f07646,8,air_d6b3e67261f07646,2017-04-17,8
2017-04-22,air_d6b3e67261f07646,8,air_d6b3e67261f07646,2017-04-22,8
2017-02-02,air_4b55d8aea1d2b395,8,air_4b55d8aea1d2b395,2017-02-02,28
2017-02-22,air_4b55d8aea1d2b395,8,air_4b55d8aea1d2b395,2017-02-22,24
2017-04-06,air_4b55d8aea1d2b395,8,air_4b55d8aea1d2b395,2017-04-06,27
2017-04-09,air_4b55d8aea1d2b395,8,air_4b55d8aea1d2b395,2017-04-09,61
2016-12-03,air_640cf4835f0d9ba3,8,air_640cf4835f0d9ba3,2016-12-03,32
2016-12-15,air_640cf4835f0d9ba3,8,air_640cf4835f0d9ba3,2016-12-15,12
2017-01-07,air_640cf4835f0d9ba3,8,air_640cf4835f0d9ba3,2017-01-07,7
2017-02-05,air_640cf4835f0d9ba3,8,air_640cf4835f0d9ba3,2017-02-05,8
2017-02-06,air_640cf4835f0d9ba3,8,air_640cf4835f0d9ba3,2017-02-06,6
2017-02-19,air_640cf4835f0d9ba3,8,air_640cf4835f0d9ba3,2017-02-19,16
2017-03-06,air_640cf4835f0d9ba3,8,air_640cf4835f0d9ba3,2017-03-06,14
2017-03-10,air_640cf4835f0d9ba3,8,air_640cf4835f0d9ba3,2017-03-10,43
2017-03-20,air_640cf4835f0d9ba3,8,air_640cf4835f0d9ba3,2017-03-20,26
2017-04-01,air_640cf4835f0d9ba3,8,air_640cf4835f0d9ba3,2017-04-01,26
2017-04-16,air_640cf4835f0d9ba3,8,air_640cf4835f0d9ba3,2017-04-16,20
2016-11-12,air_f068442ebb6c246c,8,air_f068442ebb6c246c,2016-11-12,17
2016-12-02,air_f068442ebb6c246c,8,air_f068442ebb6c246c,2016-12-02,14
2017-01-27,air_f068442ebb6c246c,8,air_f068442ebb6c246c,2017-01-27,11
2017-02-04,air_f068442ebb6c246c,8,air_f068442ebb6c246c,2017-02-04,18
2017-02-23,air_f068442ebb6c246c,8,air_f068442ebb6c246c,2017-02-23,12
2017-04-04,air_f068442ebb6c246c,8,air_f068442ebb6c246c,2017-04-04,13
2017-04-05,air_f068442ebb6c246c,8,air_f068442ebb6c246c,2017-04-05,14
2016-12-05,air_a510dcfe979f09eb,8,air_a510dcfe979f09eb,2016-12-05,14
2017-03-17,air_a510dcfe979f09eb,8,air_a510dcfe979f09eb,2017-03-17,18
2016-03-25,air_bfafaed35e213fd7,8,air_bfafaed35e213fd7,2016-03-25,8
2016-03-29,air_bfafaed35e213fd7,8,air_bfafaed35e213fd7,2016-03-29,8
2016-04-21,air_bfafaed35e213fd7,8,air_bfafaed35e213fd7,2016-04-21,8
2016-05-02,air_bfafaed35e213fd7,8,air_bfafaed35e213fd7,2016-05-02,10
2016-05-10,air_bfafaed35e213fd7,8,air_bfafaed35e213fd7,2016-05-10,17
2016-11-01,air_bfafaed35e213fd7,8,air_bfafaed35e213fd7,2016-11-01,18
2016-11-08,air_bfafaed35e213fd7,8,air_bfafaed35e213fd7,2016-11-08,16
2017-01-15,air_bfafaed35e213fd7,8,air_bfafaed35e213fd7,2017-01-15,9
2017-02-19,air_bfafaed35e213fd7,8,air_bfafaed35e213fd7,2017-02-19,12
2017-03-24,air_bfafaed35e213fd7,8,air_bfafaed35e213fd7,2017-03-24,10
2016-11-10,air_754ae581ad80cc9f,8,air_754ae581ad80cc9f,2016-11-10,16
2016-12-09,air_754ae581ad80cc9f,8,air_754ae581ad80cc9f,2016-12-09,24
2017-01-30,air_754ae581ad80cc9f,8,air_754ae581ad80cc9f,2017-01-30,8
2017-02-17,air_754ae581ad80cc9f,8,air_754ae581ad80cc9f,2017-02-17,13
2017-02-22,air_754ae581ad80cc9f,8,air_754ae581ad80cc9f,2017-02-22,10
2016-11-10,air_084d98859256acf0,8,air_084d98859256acf0,2016-11-10,20
2016-04-09,air_ee3a01f0c71a769f,7,air_ee3a01f0c71a769f,2016-04-09,41
2017-02-25,air_ee3a01f0c71a769f,7,air_ee3a01f0c71a769f,2017-02-25,43
2017-03-11,air_ee3a01f0c71a769f,7,air_ee3a01f0c71a769f,2017-03-11,34
2016-12-13,air_3e93f3c81008696d,7,air_3e93f3c81008696d,2016-12-13,23
2017-01-17,air_3e93f3c81008696d,7,air_3e93f3c81008696d,2017-01-17,13
2016-12-29,air_45326ebb8dc72cfb,7,air_45326ebb8dc72cfb,2016-12-29,18
2017-03-04,air_45326ebb8dc72cfb,7,air_45326ebb8dc72cfb,2017-03-04,24
2016-02-09,air_37189c92b6c761ec,7,air_37189c92b6c761ec,2016-02-09,13
2016-04-08,air_37189c92b6c761ec,7,air_37189c92b6c761ec,2016-04-08,13
2016-07-08,air_8b4a46dc521bfcfe,7,air_8b4a46dc521bfcfe,2016-07-08,38
2017-03-14,air_8b4a46dc521bfcfe,7,air_8b4a46dc521bfcfe,2017-03-14,11
2017-04-07,air_8b4a46dc521bfcfe,7,air_8b4a46dc521bfcfe,2017-04-07,5
2017-04-22,air_8b4a46dc521bfcfe,7,air_8b4a46dc521bfcfe,2017-04-22,66
2016-01-22,air_326ca454ef3558bc,7,air_326ca454ef3558bc,2016-01-22,17
2016-02-05,air_326ca454ef3558bc,7,air_326ca454ef3558bc,2016-02-05,17
2016-05-10,air_326ca454ef3558bc,7,air_326ca454ef3558bc,2016-05-10,14
2017-01-16,air_326ca454ef3558bc,7,air_326ca454ef3558bc,2017-01-16,16
2017-01-31,air_326ca454ef3558bc,7,air_326ca454ef3558bc,2017-01-31,21
2017-02-13,air_326ca454ef3558bc,7,air_326ca454ef3558bc,2017-02-13,15
2017-02-14,air_326ca454ef3558bc,7,air_326ca454ef3558bc,2017-02-14,15
2016-11-02,air_7ef9a5ea5c8fe39f,7,air_7ef9a5ea5c8fe39f,2016-11-02,22
2016-11-14,air_7ef9a5ea5c8fe39f,7,air_7ef9a5ea5c8fe39f,2016-11-14,9
2016-12-14,air_7ef9a5ea5c8fe39f,7,air_7ef9a5ea5c8fe39f,2016-12-14,12
2016-12-31,air_7ef9a5ea5c8fe39f,7,air_7ef9a5ea5c8fe39f,2016-12-31,18
2017-01-04,air_7ef9a5ea5c8fe39f,7,air_7ef9a5ea5c8fe39f,2017-01-04,15
2017-01-25,air_7ef9a5ea5c8fe39f,7,air_7ef9a5ea5c8fe39f,2017-01-25,15
2017-02-01,air_7ef9a5ea5c8fe39f,7,air_7ef9a5ea5c8fe39f,2017-02-01,16
2017-04-21,air_7ef9a5ea5c8fe39f,7,air_7ef9a5ea5c8fe39f,2017-04-21,12
2016-12-10,air_831658500aa7c846,7,air_831658500aa7c846,2016-12-10,43
2017-04-08,air_831658500aa7c846,7,air_831658500aa7c846,2017-04-08,16
2017-01-26,air_eec5e572b9eb9c23,7,air_eec5e572b9eb9c23,2017-01-26,9
2017-02-26,air_eec5e572b9eb9c23,7,air_eec5e572b9eb9c23,2017-02-26,13
2017-03-23,air_eec5e572b9eb9c23,7,air_eec5e572b9eb9c23,2017-03-23,19
2016-12-21,air_90f0efbb702d77b7,7,air_90f0efbb702d77b7,2016-12-21,35
2016-12-24,air_90f0efbb702d77b7,7,air_90f0efbb702d77b7,2016-12-24,22
2017-01-14,air_90f0efbb702d77b7,7,air_90f0efbb702d77b7,2017-01-14,42
2017-02-03,air_90f0efbb702d77b7,7,air_90f0efbb702d77b7,2017-02-03,41
2016-11-17,air_324f7c39a8410e7c,7,air_324f7c39a8410e7c,2016-11-17,7
2016-12-11,air_324f7c39a8410e7c,7,air_324f7c39a8410e7c,2016-12-11,23
2017-02-07,air_324f7c39a8410e7c,7,air_324f7c39a8410e7c,2017-02-07,15
2017-02-18,air_324f7c39a8410e7c,7,air_324f7c39a8410e7c,2017-02-18,18
2017-03-03,air_324f7c39a8410e7c,7,air_324f7c39a8410e7c,2017-03-03,10
2017-03-23,air_324f7c39a8410e7c,7,air_324f7c39a8410e7c,2017-03-23,25
2017-04-18,air_324f7c39a8410e7c,7,air_324f7c39a8410e7c,2017-04-18,15
2016-11-06,air_938ef91ecdde6878,7,air_938ef91ecdde6878,2016-11-06,32
2016-12-01,air_938ef91ecdde6878,7,air_938ef91ecdde6878,2016-12-01,19
2016-12-30,air_938ef91ecdde6878,7,air_938ef91ecdde6878,2016-12-30,24
2017-03-10,air_938ef91ecdde6878,7,air_938ef91ecdde6878,2017-03-10,32
2017-04-07,air_1c0b150f9e696a5f,7,air_1c0b150f9e696a5f,2017-04-07,97
2017-04-21,air_1c0b150f9e696a5f,7,air_1c0b150f9e696a5f,2017-04-21,89
2016-12-01,air_f8233ad00755c35c,7,air_f8233ad00755c35c,2016-12-01,45
2016-12-05,air_f8233ad00755c35c,7,air_f8233ad00755c35c,2016-12-05,34
2017-02-07,air_f8233ad00755c35c,7,air_f8233ad00755c35c,2017-02-07,42
2017-02-20,air_f8233ad00755c35c,7,air_f8233ad00755c35c,2017-02-20,29
2017-04-05,air_f8233ad00755c35c,7,air_f8233ad00755c35c,2017-04-05,54
2017-04-12,air_f8233ad00755c35c,7,air_f8233ad00755c35c,2017-04-12,39
2017-01-10,air_c47aa7493b15f297,7,air_c47aa7493b15f297,2017-01-10,16
2017-01-25,air_c47aa7493b15f297,7,air_c47aa7493b15f297,2017-01-25,19
2017-02-02,air_c47aa7493b15f297,7,air_c47aa7493b15f297,2017-02-02,15
2017-02-14,air_c47aa7493b15f297,7,air_c47aa7493b15f297,2017-02-14,9
2017-02-20,air_c47aa7493b15f297,7,air_c47aa7493b15f297,2017-02-20,17
2017-03-05,air_c47aa7493b15f297,7,air_c47aa7493b15f297,2017-03-05,12
2016-11-26,air_51281cd059d7b89b,7,air_51281cd059d7b89b,2016-11-26,12
2017-01-07,air_51281cd059d7b89b,7,air_51281cd059d7b89b,2017-01-07,10
2017-03-24,air_51281cd059d7b89b,7,air_51281cd059d7b89b,2017-03-24,18
2016-03-17,air_082908692355165e,7,air_082908692355165e,2016-03-17,40
2016-03-18,air_082908692355165e,7,air_082908692355165e,2016-03-18,40
2016-04-20,air_082908692355165e,7,air_082908692355165e,2016-04-20,37
2016-11-27,air_bcce1ea4350b7b72,7,air_bcce1ea4350b7b72,2016-11-27,21
2016-12-19,air_bcce1ea4350b7b72,7,air_bcce1ea4350b7b72,2016-12-19,18
2016-12-06,air_965b2e0cf4119003,7,air_965b2e0cf4119003,2016-12-06,16
2016-12-25,air_965b2e0cf4119003,7,air_965b2e0cf4119003,2016-12-25,8
2017-01-04,air_965b2e0cf4119003,7,air_965b2e0cf4119003,2017-01-04,24
2017-03-07,air_965b2e0cf4119003,7,air_965b2e0cf4119003,2017-03-07,37
2016-01-17,air_f690c42545146e0a,7,air_f690c42545146e0a,2016-01-17,7
2016-01-23,air_f690c42545146e0a,7,air_f690c42545146e0a,2016-01-23,7
2016-02-13,air_f690c42545146e0a,7,air_f690c42545146e0a,2016-02-13,7
2016-02-17,air_f690c42545146e0a,7,air_f690c42545146e0a,2016-02-17,7
2016-03-11,air_f690c42545146e0a,7,air_f690c42545146e0a,2016-03-11,7
2017-02-02,air_f690c42545146e0a,7,air_f690c42545146e0a,2017-02-02,4
2017-03-12,air_f690c42545146e0a,7,air_f690c42545146e0a,2017-03-12,1
2017-02-04,air_c7f78b4f3cba33ff,7,air_c7f78b4f3cba33ff,2017-02-04,15
2017-03-15,air_c7f78b4f3cba33ff,7,air_c7f78b4f3cba33ff,2017-03-15,26
2017-03-23,air_c7f78b4f3cba33ff,7,air_c7f78b4f3cba33ff,2017-03-23,20
2017-04-05,air_c7f78b4f3cba33ff,7,air_c7f78b4f3cba33ff,2017-04-05,18
2017-01-08,air_710d6537cb7623df,7,air_710d6537cb7623df,2017-01-08,24
2017-03-01,air_710d6537cb7623df,7,air_710d6537cb7623df,2017-03-01,17
2017-03-02,air_710d6537cb7623df,7,air_710d6537cb7623df,2017-03-02,34
2017-03-05,air_710d6537cb7623df,7,air_710d6537cb7623df,2017-03-05,25
2016-01-15,air_4ce7b17062a1bf73,7,air_4ce7b17062a1bf73,2016-01-15,18
2016-02-15,air_4ce7b17062a1bf73,7,air_4ce7b17062a1bf73,2016-02-15,10
2016-12-17,air_4ce7b17062a1bf73,7,air_4ce7b17062a1bf73,2016-12-17,16
2017-02-28,air_e7fbee4e3cfe65c5,7,air_e7fbee4e3cfe65c5,2017-02-28,19
2017-03-07,air_e7fbee4e3cfe65c5,7,air_e7fbee4e3cfe65c5,2017-03-07,10
2016-07-03,air_97cf68dc1a9beac0,7,air_97cf68dc1a9beac0,2016-07-03,7
2016-07-15,air_97cf68dc1a9beac0,7,air_97cf68dc1a9beac0,2016-07-15,12
2016-11-22,air_97cf68dc1a9beac0,7,air_97cf68dc1a9beac0,2016-11-22,13
2017-01-31,air_97cf68dc1a9beac0,7,air_97cf68dc1a9beac0,2017-01-31,16
2017-02-12,air_97cf68dc1a9beac0,7,air_97cf68dc1a9beac0,2017-02-12,18
2017-02-19,air_97cf68dc1a9beac0,7,air_97cf68dc1a9beac0,2017-02-19,19
2017-03-05,air_97cf68dc1a9beac0,7,air_97cf68dc1a9beac0,2017-03-05,15
2017-03-21,air_97cf68dc1a9beac0,7,air_97cf68dc1a9beac0,2017-03-21,5
2017-03-31,air_97cf68dc1a9beac0,7,air_97cf68dc1a9beac0,2017-03-31,11
2017-04-14,air_97cf68dc1a9beac0,7,air_97cf68dc1a9beac0,2017-04-14,9
2016-07-09,air_a24bf50c3e90d583,7,air_a24bf50c3e90d583,2016-07-09,59
2016-12-15,air_a24bf50c3e90d583,7,air_a24bf50c3e90d583,2016-12-15,18
2017-02-15,air_a24bf50c3e90d583,7,air_a24bf50c3e90d583,2017-02-15,25
2017-03-27,air_a24bf50c3e90d583,7,air_a24bf50c3e90d583,2017-03-27,18
2017-03-14,air_ee3ba9af184c6c82,7,air_ee3ba9af184c6c82,2017-03-14,7
2016-12-05,air_20add8092c9bb51d,7,air_20add8092c9bb51d,2016-12-05,65
2017-01-12,air_20add8092c9bb51d,7,air_20add8092c9bb51d,2017-01-12,17
2017-02-23,air_20add8092c9bb51d,7,air_20add8092c9bb51d,2017-02-23,25
2017-03-20,air_20add8092c9bb51d,7,air_20add8092c9bb51d,2017-03-20,28
2017-04-03,air_20add8092c9bb51d,7,air_20add8092c9bb51d,2017-04-03,22
2016-05-26,air_b4f32bcc399da2b9,7,air_b4f32bcc399da2b9,2016-05-26,20
2016-12-11,air_b4f32bcc399da2b9,7,air_b4f32bcc399da2b9,2016-12-11,59
2016-12-26,air_b4f32bcc399da2b9,7,air_b4f32bcc399da2b9,2016-12-26,34
2017-02-05,air_b4f32bcc399da2b9,7,air_b4f32bcc399da2b9,2017-02-05,44
2016-04-01,air_c73d319ffabf287a,7,air_c73d319ffabf287a,2016-04-01,20
2016-04-02,air_c73d319ffabf287a,7,air_c73d319ffabf287a,2016-04-02,24
2017-01-16,air_c73d319ffabf287a,7,air_c73d319ffabf287a,2017-01-16,12
2017-02-25,air_c73d319ffabf287a,7,air_c73d319ffabf287a,2017-02-25,22
2017-04-18,air_c73d319ffabf287a,7,air_c73d319ffabf287a,2017-04-18,12
2016-10-30,air_04cae7c1bc9b2a0b,7,air_04cae7c1bc9b2a0b,2016-10-30,26
2016-11-10,air_04cae7c1bc9b2a0b,7,air_04cae7c1bc9b2a0b,2016-11-10,18
2016-12-11,air_04cae7c1bc9b2a0b,7,air_04cae7c1bc9b2a0b,2016-12-11,28
2017-01-04,air_04cae7c1bc9b2a0b,7,air_04cae7c1bc9b2a0b,2017-01-04,19
2017-02-01,air_04cae7c1bc9b2a0b,7,air_04cae7c1bc9b2a0b,2017-02-01,31
2017-02-06,air_04cae7c1bc9b2a0b,7,air_04cae7c1bc9b2a0b,2017-02-06,12
2017-02-27,air_04cae7c1bc9b2a0b,7,air_04cae7c1bc9b2a0b,2017-02-27,27
2017-03-20,air_04cae7c1bc9b2a0b,7,air_04cae7c1bc9b2a0b,2017-03-20,19
2017-03-27,air_04cae7c1bc9b2a0b,7,air_04cae7c1bc9b2a0b,2017-03-27,20
2016-11-07,air_36429b5ca4407b3e,7,air_36429b5ca4407b3e,2016-11-07,9
2017-02-12,air_36429b5ca4407b3e,7,air_36429b5ca4407b3e,2017-02-12,14
2017-02-20,air_36429b5ca4407b3e,7,air_36429b5ca4407b3e,2017-02-20,9
2017-03-28,air_36429b5ca4407b3e,7,air_36429b5ca4407b3e,2017-03-28,18
2017-04-16,air_36429b5ca4407b3e,7,air_36429b5ca4407b3e,2017-04-16,20
2017-02-04,air_7420042ff75f9aca,7,air_7420042ff75f9aca,2017-02-04,27
2017-04-20,air_7420042ff75f9aca,7,air_7420042ff75f9aca,2017-04-20,24
2017-02-03,air_b1bb1fae86617d7a,7,air_b1bb1fae86617d7a,2017-02-03,29
2017-03-02,air_b1bb1fae86617d7a,7,air_b1bb1fae86617d7a,2017-03-02,28
2017-03-05,air_b1bb1fae86617d7a,7,air_b1bb1fae86617d7a,2017-03-05,9
2016-12-04,air_b23d0f519291247d,7,air_b23d0f519291247d,2016-12-04,49
2017-01-15,air_b23d0f519291247d,7,air_b23d0f519291247d,2017-01-15,29
2017-01-26,air_b23d0f519291247d,7,air_b23d0f519291247d,2017-01-26,7
2017-03-09,air_b23d0f519291247d,7,air_b23d0f519291247d,2017-03-09,23
2017-04-22,air_b23d0f519291247d,7,air_b23d0f519291247d,2017-04-22,44
2016-11-18,air_a257c9749d8d0ff6,7,air_a257c9749d8d0ff6,2016-11-18,28
2017-02-03,air_a257c9749d8d0ff6,7,air_a257c9749d8d0ff6,2017-02-03,13
2017-02-11,air_a257c9749d8d0ff6,7,air_a257c9749d8d0ff6,2017-02-11,43
2017-04-09,air_a257c9749d8d0ff6,7,air_a257c9749d8d0ff6,2017-04-09,7
2016-11-23,air_97b2a9f975fc702c,7,air_97b2a9f975fc702c,2016-11-23,19
2016-11-30,air_97b2a9f975fc702c,7,air_97b2a9f975fc702c,2016-11-30,11
2017-02-14,air_97b2a9f975fc702c,7,air_97b2a9f975fc702c,2017-02-14,9
2016-10-31,air_4c727b55acdee495,7,air_4c727b55acdee495,2016-10-31,11
2016-11-09,air_4c727b55acdee495,7,air_4c727b55acdee495,2016-11-09,3
2016-11-10,air_4c727b55acdee495,7,air_4c727b55acdee495,2016-11-10,24
2016-11-26,air_4c727b55acdee495,7,air_4c727b55acdee495,2016-11-26,16
2016-12-03,air_4c727b55acdee495,7,air_4c727b55acdee495,2016-12-03,23
2016-12-08,air_4c727b55acdee495,7,air_4c727b55acdee495,2016-12-08,14
2016-12-11,air_4c727b55acdee495,7,air_4c727b55acdee495,2016-12-11,14
2016-12-19,air_4c727b55acdee495,7,air_4c727b55acdee495,2016-12-19,9
2016-12-21,air_4c727b55acdee495,7,air_4c727b55acdee495,2016-12-21,23
2017-01-15,air_4c727b55acdee495,7,air_4c727b55acdee495,2017-01-15,9
2017-01-24,air_4c727b55acdee495,7,air_4c727b55acdee495,2017-01-24,9
2017-01-27,air_4c727b55acdee495,7,air_4c727b55acdee495,2017-01-27,15
2017-02-20,air_4c727b55acdee495,7,air_4c727b55acdee495,2017-02-20,16
2017-02-28,air_4c727b55acdee495,7,air_4c727b55acdee495,2017-02-28,24
2017-03-04,air_4c727b55acdee495,7,air_4c727b55acdee495,2017-03-04,12
2017-04-17,air_4c727b55acdee495,7,air_4c727b55acdee495,2017-04-17,8
2017-02-04,air_cfcc94797d2b5d3d,7,air_cfcc94797d2b5d3d,2017-02-04,27
2016-02-10,air_c2c8435bdb3516d4,7,air_c2c8435bdb3516d4,2016-02-10,52
2016-10-27,air_c2c8435bdb3516d4,7,air_c2c8435bdb3516d4,2016-10-27,23
